id,target,O2_1,O2_2,O2_3,O2_4,O2_5,O2_6,O2_7,NH4_1,NH4_2,NH4_3,NH4_4,NH4_5,NH4_6,NH4_7,NO2_1,NO2_2,NO2_3,NO2_4,NO2_5,NO2_6,NO2_7,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_7,BOD5_1,BOD5_2,BOD5_3,BOD5_4,BOD5_5,BOD5_6,BOD5_7
1062,8.6,-0.3673944848281615,-0.2774861385250299,0,0.7168729914936322,0.8961445525642803,0,-0.0285218136795266,-0.3530794278381485,-0.3382701274623828,0,1.9922275760892865,0.3025715919614916,-0.2784074050394889,0,-0.3027576316771252,-0.3691607727102182,0,0,0,-0.8589468894719445,0,0,0.010069345365526,-0.5386713060131216,0,0,-0.2715079677612754,-0.531651052281852,-0.1576596262747852,0.0941082472250322,0,0,0.1549286140606846,0,0
1063,8.65,0.2904334976055699,-0.4021771961954568,0,-0.762284039565341,-0.173311150618895,0,-0.2690469450018031,0.3318267636287907,-0.1856733336404963,0,-0.9045553385366376,-0.1724759663005635,-0.3105590362570943,0,0.918418046821984,0.3374967471860498,0,0,0,-0.1854687193706865,0,0,0.010069345365526,1.7668184235664546,0,0,-0.5730907932076851,-0.5390215105106699,0.0912360538707736,0.0294782813889655,0,0,-1.35272548351488,0,0
1064,8.32,-0.2358288883414151,4.636808487309438,0,-1.1585478169391077,15.058163632345613,0,0.3623315247191724,-0.7675354821617322,2.4372222819067115,0,-0.5521670964696515,0.037661802662377,-0.599923717215543,0,-0.3027576316771252,-0.4701118469811136,0,0,0,-0.0137978132664442,0,0,0.7385144495559332,3.465904291407916,0,0,1.6082440749359483,-0.5139619525326892,-0.7385821437345194,-1.6509008303487598,0,0,0.0201392361474287,0,0
1065,8.7,-0.2358288883414151,-0.1747993851493844,0,0.7168729914936322,0.1262099483825783,0,-2.54802256428037,4.037344876437103,4.869924792110699,0,0.2937541405352374,-0.0493118850472844,-0.2784074050394889,0,-0.6597166761614803,-0.1672586241684273,0,0,0,-0.1194414477921317,0,0,-0.1302732893867543,2.383617780077223,0,0,2.23711280754295,1.6407915106622202,2.928646807530144,1.6452274272906249,0,0,0.1509010430075,0,0
1066,8.52,0.4877818923356892,-0.0427735593806971,0,-0.249873982616505,0.7822162817784438,0,-0.9124516712888918,-1.0555473165221887,-0.7916374134549441,0,-0.5559562173520922,0.3025715919614916,-0.1176492489514618,0,-0.1618527456964588,-0.0915453184652557,0,0,0,0.0786403669435322,0,0,-0.3775436458550577,-0.5386713060131216,0,0,-0.8109299760029217,-0.4137237206207659,-1.143286519651198,-1.224343055830722,0,0,-0.5673491281438157,0,0
1067,9.29,-0.5515863199096062,-0.6324889144808333,0,0.8193550028833996,-1.5514757165765956,0,0.3623315247191724,-0.3530794278381485,-0.3382701274623828,0,0.2937541405352374,-0.1724759663005635,-0.2784074050394889,0,-0.1618527456964588,-0.1773537315955168,0,0,0,-0.1194414477921317,0,0,4.220348387933934,-0.5213454813920325,0,0,-0.3349089026562593,-0.531651052281852,-0.0581013542165615,0.1264232301430653,0,0,-0.0370522728077975,0,0
1068,8.53,-0.2193831887805718,-0.2554818342302488,0,-0.2088811780605984,0.1262099483825783,0,0.3623315247191724,0.1035246998064776,-0.6147135945310177,0,-0.7918289922840266,-0.1875552969437375,-0.1208644120732223,0,-0.3027576316771252,-0.217734161303875,0,0,0,-0.1194414477921317,0,0,1.3466658668158145,0.126640359436696,0,0,-0.2269559594566922,0.1795981667990739,-1.143286519651198,-1.4440849396733475,0,0,-0.0236270359638477,0,0
1069,8.55,-0.0384804936112957,-0.1161212403633011,0,0.8193550028833996,0.8961445525642803,0,-0.103685917217738,-0.1774624556671384,-0.0949998764419841,0,-0.2329336621240215,0.037661802662377,-0.2784074050394889,0,0.636608274860651,0.1860701357797066,0,0,0,-0.1194414477921317,0,0,0.7385144495559332,0.1913234380220948,0,0,0.4516053977977296,0.1906538541423007,-0.1327700582602294,0.1393492233102783,0,0,0.1549286140606846,0,0
1070,8.61,0.3891076949706298,-0.1307907765598218,0,1.4035024678050716,0.8961445525642803,0,-0.103685917217738,-0.1423390612329364,-0.2166350019521834,0,0.2937541405352374,0.037661802662377,2.6313152201538017,0,-0.6127483808345915,-0.3742083264237629,0,0,0,-0.1194414477921317,0,0,-0.3842266284623091,-0.5213454813920325,0,0,-0.8109299760029217,-0.531651052281852,2.928646807530144,2.5500469489955537,0,0,0.1549286140606846,0,0
1071,7.39,-0.1371546909763554,-0.6002159348484876,0,0.2010468674984701,-0.2210875222387619,0,0.939591839892635,-0.1774624556671384,-0.1945195245866926,0,-1.07696033868769,-0.0103974833874806,-0.2784074050394889,0,-0.5282054492461916,-0.2278292687309645,0,0,0,-0.6872759833677023,0,0,3.7191246923900767,0.1659122285778311,0,0,-0.0898728569810513,-0.1889247446418203,0.0962139674736846,-1.4763999225913806,0,0,-0.5673491281438157,0,0
1072,8.12,-0.3016116865847883,0.0305741216019068,0,0.8193550028833996,-1.8506293050271472,0,0.3623315247191724,-0.3530794278381485,-0.3382701274623828,0,1.3063966963675178,-0.0493118850472844,-0.2784074050394889,0,-0.6597166761614803,-0.3742083264237629,0,0,0,-0.1194414477921317,0,0,0.0134108366691517,-0.5386713060131216,0,0,-0.8109299760029217,-0.531651052281852,0.041456917841662,0.6757779397496293,0,0,0.1509010430075,0,0
1073,9.16,0.1697220628289805,-0.052602148632366,0,1.4035024678050716,-1.8638596848603413,0,0.3923971661344568,-0.328493051734207,-0.4090396550319533,0,-0.9992833605976554,0.3025715919614916,-0.5034688235627269,0,1.547793204202294,0.4031149454621319,0,0,0,-0.1194414477921317,0,0,0.9590528755952308,2.383617780077223,0,0,-0.8109299760029217,-0.914914880180382,-0.2572178983330088,1.4190225468643929,0,0,-0.5673491281438157,0,0
1074,8.03,0.2904334976055699,-0.6324889144808333,0,-0.3181953235430169,-1.341994702551025,0,-2.54802256428037,3.3700003821872646,3.985305697491067,0,-1.2427343772944712,0.037661802662377,2.6313152201538017,0,-0.2088210410233476,-0.2682096984393227,0,0,0,-0.3703450797906397,0,0,0.6115377800181558,2.383617780077223,0,0,2.23711280754295,1.6407915106622202,-0.829677962667794,-1.6509008303487598,0,0,-0.5673491281438157,0,0
1075,7.49,-0.3838401843890047,-0.2848209066232904,0,0.8193550028833996,0.8961445525642803,0,1.4627340005185865,-0.3530794278381485,-0.3382701274623828,0,-0.5957419866177196,0.0182046018324751,-0.2784074050394889,0,0.0823823900033629,0.1608323672119827,0,0,0,-0.1194414477921317,0,0,1.9514757927720705,2.383617780077223,0,0,2.422174995885065,-0.531651052281852,-0.3069970343621204,1.160502683520127,0,0,-0.2921317728428442,0,0
1076,7.51,-0.2358288883414151,-0.1747993851493844,0,-0.1815526416899938,0.0471951799343368,0,0.9636443530248632,-0.1423390612329364,-0.2166350019521834,0,-0.5294323711750072,0.3025715919614916,-0.2784074050394889,0,-0.1148844503695699,-0.041069781329808,0,0,0,-0.6872759833677023,0,0,-1.379991036942774,-0.5213454813920325,0,0,-0.4360076907320443,-0.5574476560827147,-0.0581013542165615,0.9989277689299612,0,0,0.1549286140606846,0,0
1077,8.99,-0.2795744491732582,-0.2774861385250299,0,-0.5436557486005048,0.859393497472075,0,1.077893790402944,-0.4198138772631322,-0.3913472731395607,0,-0.9235009429488412,0.1868012470235752,-0.2784074050394889,0,0.7963004789720731,0.2718785489099678,0,0,0,0.0786403669435322,0,0,-0.457739437142075,0.7954171898107313,0,0,-0.7684342142354732,-0.570345957983146,-0.0083222181874499,-0.3453755204602194,0,0,4.936997977875612,0,0
1078,9.7,-0.0384804936112957,-0.6324889144808333,0,-0.113231300763482,-1.8638596848603413,0,0.572791014626164,-0.5638197944433605,-0.6478868105792539,0,0.5713072451740195,-0.0037820351053139,-0.0533459865162509,0,0.1669253215917629,-0.1672586241684273,0,0,0,0.0654349126278215,0,0,-0.6916438283958756,-0.5894937249016493,0,0,-0.7478717488641271,-0.914914880180382,-0.829677962667794,0.3526281105692974,0,0,0.1549286140606846,0,0
1079,8.39,0.0273023046320777,-0.1747993851493844,0,-0.9843283975765034,0.9659715572394708,0,1.330445178291334,0.5250054330169017,-0.4377897756070913,0,-0.6203712723535842,0.1841745249115385,-0.1208644120732223,0,-0.3591195860693918,-0.2278292687309645,0,0,0,0.0786403669435322,0,0,0.010069345365526,0.7954171898107313,0,0,0.6503758963874087,0.6107699731849204,-0.7798988266386822,-0.0189941929880843,0,0,0.2381650824931736,0,0
1080,7.66,-0.4167315835106912,-0.4791922612271909,0,-0.1815526416899938,-0.8752563028800172,0,0.3623315247191724,-0.3530794278381485,-0.4377897756070913,0,-0.5294323711750072,0.037661802662377,-0.2784074050394889,0,-0.6597166761614803,-0.3691607727102182,0,0,0,0.0786403669435322,0,0,-0.3775436458550577,-0.5213454813920325,0,0,-0.4360076907320443,-0.531651052281852,-0.6454951593600804,-1.1597130899946555,0,0,0.1549286140606846,0,0
1081,7.3,-0.8262295025756891,-0.1762663387690364,0,1.3761739314344676,-1.2354166427836295,0,-0.103685917217738,-0.3355177306210474,-0.3493278661451282,0,0.5713072451740195,-0.0493118850472844,-0.599923717215543,0,-0.2276083591541031,-0.1773537315955168,0,0,0,-0.1194414477921317,0,0,0.0134108366691517,-0.5386713060131216,0,0,0.006085314751897,-0.531651052281852,0.4421789628760115,0.0294782813889655,0,0,0.1509010430075,0,0
1082,8.51,-0.0384804936112957,-0.1161212403633011,0,-1.0765622078272936,-0.8936318304261198,0,-0.103685917217738,-0.7043133721801684,-0.6036558558482723,0,-0.6108984701474824,-0.1724759663005635,-0.2784074050394889,0,0.7963004789720731,0.2214030117745201,0,0,0,-0.0137978132664442,0,0,0.7385144495559332,-0.5386713060131216,0,0,-0.1207165550380706,-0.531651052281852,-0.829677962667794,-0.0351516844471005,0,0,-0.2921317728428442,0,0
1083,8.12,0.2904334976055699,-0.1762663387690364,0,0.8193550028833996,-0.8752563028800172,0,0.3623315247191724,-0.6867516749630675,-0.68106002662749,0,0.2937541405352374,-0.0037820351053139,-0.5034688235627269,0,-0.1148844503695699,-0.041069781329808,0,0,0,-0.3703450797906397,0,0,1.9514757927720705,0.386527728753031,0,0,0.708636214939556,1.2962225884649836,-0.1078804902456736,-0.5069504350503851,0,0,0.1509010430075,0,0
1084,9.48,0.4877818923356892,-0.0574430955772178,0,-0.3181953235430169,0.1298850538917991,0,-0.9124516712888918,-0.1423390612329364,-0.2166350019521834,0,0.5713072451740195,0.037661802662377,2.6313152201538017,0,-0.3027576316771252,-0.4196363098456658,0,0,0,-0.1194414477921317,0,0,-0.0233455676707313,-0.5213454813920325,0,0,-0.4360076907320443,-0.914914880180382,-1.143286519651198,-1.9611246663618789,0,0,-0.5673491281438157,0,0
1085,8.11,0.1786027405918356,-0.1065860418355626,0,0.7749461312811663,1.406984218345935,0,0.3923971661344568,-0.7043133721801684,-0.4377897756070913,0,1.4617506525475863,0.3025715919614916,0.1395638007893816,0,-0.3027576316771252,-0.3186852355747704,0,0,0,-0.1986741736863974,0,0,2.750092214338617,-0.0419976668752369,0,0,0.6709383617587547,0.043244689565943,-0.3318866023766761,0.1264232301430653,0,0,-0.0370522728077975,0,0
1086,8.08,-0.2795744491732582,-0.1259498296149701,0,-1.1585478169391077,0.1298850538917991,0,1.6671803621425212,-0.3530794278381485,-0.3338470319892846,0,0.5713072451740195,-0.0037820351053139,-0.2784074050394889,0,0.0635950718726074,-0.0713551036110766,0,0,0,-0.1194414477921317,0,0,0.2974375974773379,0.2329054171127085,0,0,0.4516053977977296,1.1340725074309903,0.0479282055254465,0.1264232301430653,0,0,-0.2921317728428442,0,0
1087,7.5,-0.1536003905371986,-0.1747993851493844,0,-0.0585742280222727,0.2585137467145177,0,0.4946203469464242,-0.4935730055749564,-0.4377897756070913,0,-0.9092917396396883,-0.2502463980176815,-0.1208644120732223,0,-0.3027576316771252,-0.4196363098456658,0,0,0,0.0654349126278215,0,0,-1.4267719151935343,0.126640359436696,0,0,-0.0830187018572694,-0.1852395155274113,0.5292924509269571,1.6452274272906249,0,0,0.2113146088052741,0,0
1088,7.09,-0.8278740725317733,-0.4322497453983244,0,0.8193550028833996,0.5433344236791092,0,-0.9124516712888918,-0.3530794278381485,-0.4377897756070913,0,0.5713072451740195,-0.1724759663005635,-0.2784074050394889,0,-0.6127483808345915,-0.3742083264237629,0,0,0,-0.1194414477921317,0,0,-0.3775436458550577,0.386527728753031,0,0,1.6082440749359483,1.6407915106622202,-1.143286519651198,-0.8753412403159636,0,0,-0.2921317728428442,0,0
1089,8.08,-1.0581138663835794,-0.4681901090798004,0,1.0482314949872125,-1.8506293050271472,0,-0.103685917217738,-0.8693933260209179,-0.4377897756070913,0,-0.5464834151459903,0.037661802662377,2.6313152201538017,0,-0.1618527456964588,-0.1773537315955168,0,0,0,0.0786403669435322,0,0,1.3466658668158145,-0.5386713060131216,0,0,0.006085314751897,0.1316901883117577,-0.7550092586241264,-1.6509008303487598,0,0,-0.2921317728428442,0,0
1090,7.49,-0.581188579119124,4.636808487309438,0,-1.2951904987921306,0.8961445525642803,0,-0.9124516712888918,-0.328493051734207,1.0992359012945183,0,-0.2319863819034114,-0.0445448708439585,-0.599923717215543,0,0.0635950718726074,-0.2328768224445093,0,0,0,-0.1194414477921317,0,0,1.4355495354922587,0.386527728753031,0,0,1.6082440749359483,1.6407915106622202,-0.3567761703912324,-0.3583015136274324,0,0,-0.5673491281438157,0,0
1091,7.4,-0.5515863199096062,0.0159045854053861,0,-0.3181953235430169,-0.0998090404344843,0,-0.9124516712888918,-0.3530794278381485,-0.4377897756070913,0,-0.9045553385366376,-0.0493118850472844,-0.2784074050394889,0,-0.3027576316771252,-0.4196363098456658,0,0,0,0.0786403669435322,0,0,-0.3775436458550577,-0.7572077072337908,0,0,-0.8109299760029217,-0.531651052281852,0.439690006074556,0.0294782813889655,0,0,-0.2921317728428442,0,0
1092,10.21,0.8275500452627119,-0.1259498296149701,0,-0.1815526416899938,0.5433344236791092,0,-0.4494407934935102,0.3739748369498331,0.0045197717027245,0,-0.9045553385366376,-0.0493118850472844,-0.2784074050394889,0,0.0635950718726074,-0.041069781329808,0,0,0,0.1314621842063761,0,0,1.9514757927720705,-0.5386713060131216,0,0,-0.5353929400268839,-0.531651052281852,-1.143286519651198,-1.4440849396733475,0,0,0.7053633246626275,0,0
1093,9.48,0.1588679011188235,-0.1454603127563426,0,-1.1585478169391077,-1.8506293050271472,0,-0.103685917217738,1.2625967161351437,0.7232727860811751,0,1.409650240414027,0.3025715919614916,-0.2784074050394889,0,-0.3027576316771252,-0.4196363098456658,0,0,0,-0.3703450797906397,0,0,0.6516356756616645,-0.5213454813920325,0,0,-0.8109299760029217,-0.531651052281852,-0.2696626823402864,0.4948140354086432,0,0,0.1549286140606846,0,0
1094,8.09,0.4877818923356892,-0.0574430955772178,0,0.7168729914936322,0.1298850538917991,0,-0.9124516712888918,-0.6867516749630675,-0.68106002662749,0,-1.2427343772944712,0.037661802662377,-0.599923717215543,0,-0.1618527456964588,-0.0915453184652557,0,0,0,-0.1194414477921317,0,0,-1.092622784830962,-0.5213454813920325,0,0,-0.4360076907320443,-0.914914880180382,-1.143286519651198,-1.9611246663618789,0,0,0.1549286140606846,0,0
1095,7.1,-0.2358288883414151,-0.1161212403633011,0,-0.8442696486771548,-0.173311150618895,0,1.0658675338368304,-0.3530794278381485,-0.3382701274623828,0,-0.5085922063215833,-0.0037820351053139,-0.2784074050394889,0,-0.4530561767231694,-0.3994460949914867,0,0,0,-0.1194414477921317,0,0,-0.1068828502613743,-0.6273795280730973,0,0,-0.8109299760029217,-0.531651052281852,-0.0083222181874499,-0.3098290392503825,0,0,-0.2921317728428442,0,0
1096,8.6,-0.0055890944896093,-0.1601298489528636,0,0.8193550028833996,-1.2648174868573938,0,0.3623315247191724,-0.8623686471340776,-0.6147135945310177,0,1.409650240414027,0.037661802662377,-0.2784074050394889,0,-0.5845674036384582,-0.4701118469811136,0,0,0,-0.1194414477921317,0,0,0.010069345365526,-0.5213454813920325,0,0,-0.4360076907320443,-0.531651052281852,0.9623709343802296,0.9989277689299612,0,0,0.459681490418346,0,0
1097,8.11,-0.1536003905371986,-0.3068252109180715,0,0.7168729914936322,-0.8752563028800172,0,-2.54802256428037,-0.1423390612329364,-0.2166350019521834,0,-0.6108984701474824,0.037661802662377,2.6313152201538017,0,-0.1618527456964588,-0.0915453184652557,0,0,0,0.0786403669435322,0,0,-0.1302732893867543,-0.5213454813920325,0,0,-0.4360076907320443,-0.531651052281852,2.928646807530144,0.4172580764053641,0,0,0.1549286140606846,0,0
1098,7.66,-0.2851659870239451,-0.0574430955772178,0,0.8193550028833996,0.1262099483825783,0,-0.103685917217738,-0.8623686471340776,-0.6700022879447446,0,0.5713072451740195,-0.0493118850472844,-0.2784074050394889,0,-0.3027576316771252,-0.2278292687309645,0,0,0,-0.1194414477921317,0,0,0.6516356756616645,-0.0905099758142861,0,0,-0.8109299760029217,-0.531651052281852,-0.829677962667794,-0.2613565648733332,0,0,-0.2921317728428442,0,0
1099,7.12,-1.1732337633094825,-0.4021771961954568,0,0.0575720515527966,-0.2651887883494084,0,-0.1788500207559493,0.2440182775432856,-0.0131726101896681,0,-0.411969623819345,0.1832016648700433,-0.2784074050394889,0,4.3001353103579785,1.9527139355203769,0,0,0,0.2106949101006418,0,0,0.2105588235830692,-0.1436425046522924,0,0,-0.2646538126374934,-0.148387224383322,1.236156182540344,1.160502683520127,0,0,0.2113146088052741,0,0
1100,9.66,0.1786027405918356,-0.1065860418355626,0,-0.249873982616505,-1.4816487119014057,0,-0.103685917217738,-0.1423390612329364,-0.2166350019521834,0,2.822045049343802,-0.0493118850472844,-0.2784074050394889,0,4.581945082319311,0.9432031928114224,0,0,0,-0.1194414477921317,0,0,0.5112930409093842,-0.5213454813920325,0,0,-0.4360076907320443,-0.531651052281852,0.0479282055254465,0.1393492233102783,0,0,-0.5673491281438157,0,0
1101,9.48,0.3891076949706298,-0.0574430955772178,0,0.8193550028833996,0.1262099483825783,0,-0.9124516712888918,-0.7043133721801684,-0.6147135945310177,0,0.2937541405352374,-0.0493118850472844,-0.599923717215543,0,-0.6127483808345915,-0.3742083264237629,0,0,0,-0.3703450797906397,0,0,-0.3842266284623091,-0.0905099758142861,0,0,-0.4360076907320443,-0.914914880180382,-0.0581013542165615,0.1393492233102783,0,0,-0.2921317728428442,0,0
1102,8.12,0.3891076949706298,-0.0574430955772178,0,0.2078790015911211,-0.8752563028800172,0,-0.9124516712888918,0.5250054330169017,-0.1856733336404963,0,0.5713072451740195,0.037661802662377,2.6313152201538017,0,-0.4530561767231694,-0.4347789709863002,0,0,0,-0.1194414477921317,0,0,-1.379991036942774,-0.5213454813920325,0,0,-0.8109299760029217,-0.531651052281852,2.928646807530144,0.6111479739135631,0,0,-0.5673491281438157,0,0
1103,5.53,-0.765380414200569,-0.0427735593806971,0,-1.930578969408687,-0.3717668481168039,0,0.3623315247191724,-0.3530794278381485,-0.3382701274623828,0,-0.5085922063215833,0.3025715919614916,-0.2784074050394889,0,0.5896399795337621,-0.0915453184652557,0,0,0,-0.1194414477921317,0,0,-0.3842266284623091,-0.6264554840933059,0,0,-0.8109299760029217,-0.531651052281852,-0.829677962667794,-1.4440849396733475,0,0,-0.2921317728428442,0,0
1104,8.11,0.3891076949706298,-0.1307907765598218,0,0.8193550028833996,-0.8752563028800172,0,-0.103685917217738,-0.1423390612329364,-0.2166350019521834,0,0.2937541405352374,-0.0493118850472844,-0.5034688235627269,0,-0.2088210410233476,-0.3691607727102182,0,0,0,-0.1194414477921317,0,0,-1.092622784830962,-0.5213454813920325,0,0,-0.8109299760029217,-0.531651052281852,-0.829677962667794,-0.1320966332012003,0,0,0.0166486745680017,0,0
1105,9.1,-0.2795744491732582,-0.1259498296149701,0,-1.2951904987921306,-1.2464419593112912,0,-0.1127056096423231,0.3739748369498331,-0.1856733336404963,0,0.1469257063406597,-0.0493118850472844,-0.599923717215543,0,0.3547985028993181,0.6756828459935496,0,0,0,-0.1194414477921317,0,0,1.9514757927720705,-0.1482627245512494,0,0,-0.4360076907320443,1.8711183303127792,-0.7385821437345194,1.4190225468643929,0,0,-0.6277626939415897,0,0
1106,8.09,-0.2193831887805718,-0.1065860418355626,0,-0.3181953235430169,-0.4121930087182299,0,-0.103685917217738,0.2440182775432856,0.0598084651164514,0,-0.2869286346988017,-0.1177039459643896,-0.5034688235627269,0,-0.2276083591541031,-0.1773537315955168,0,0,0,-0.3703450797906397,0,0,0.010069345365526,-0.852846259142202,0,0,-0.199539338961564,-0.7011715915446635,0.1161256218853294,0.0941082472250322,0,0,-0.2921317728428442,0,0
1107,8.09,-0.2358288883414151,-0.0427735593806971,0,0.8193550028833996,1.6164652323715054,0,0.3623315247191724,-0.3530794278381485,-0.4377897756070913,0,-0.9992833605976554,0.185050098948884,-0.5034688235627269,0,-0.6597166761614803,-0.5407775989707404,0,0,0,-0.1194414477921317,0,0,-0.3775436458550577,-0.8583905230209505,0,0,-0.8109299760029217,-0.531651052281852,-0.0083222181874499,-0.3583015136274324,0,0,-0.5673491281438157,0,0
1108,7.64,-0.2851659870239451,-0.1454603127563426,0,-0.8442696486771548,0.1298850538917991,0,0.3623315247191724,-0.1423390612329364,-0.2166350019521834,0,0.2937541405352374,0.037661802662377,-0.2784074050394889,0,-0.1336717685003255,-0.4953496155488374,0,0,0,-0.1194414477921317,0,0,0.0134108366691517,0.386527728753031,0,0,0.708636214939556,1.2962225884649836,-0.0083222181874499,-0.3098290392503825,0,0,0.1549286140606846,0,0
1109,7.5,-0.5515863199096062,-0.6324889144808333,0,0.8193550028833996,0.8961445525642803,0,0.3623315247191724,-0.3530794278381485,-0.2166350019521834,0,0.2937541405352374,-0.0493118850472844,-0.599923717215543,0,-0.1618527456964588,-0.0915453184652557,0,0,0,0.0786403669435322,0,0,0.7385144495559332,-0.1482627245512494,0,0,-0.4360076907320443,-0.914914880180382,-0.829677962667794,-1.6509008303487598,0,0,-0.2921317728428442,0,0
1110,7.66,-0.4200207234228598,-0.4095119642937171,0,-2.101382321724966,-0.173311150618895,0,-0.0766268399439819,-0.6340665833117645,-0.4046165595588551,0,-0.5881637448528382,0.2874922613183176,-0.2784074050394889,0,1.2002278187833166,0.0346435243733635,0,0,0,-0.6212487117891475,0,0,-1.0592078717947049,-0.1713638240460348,0,0,1.0359221221001482,0.1795981667990739,-1.7953932016325622,-2.290737492125817,0,0,-0.7083141150052886,0,0
1111,8.68,-0.0934091301445123,4.636808487309438,0,0.2078790015911211,0.8961445525642803,0,0.3623315247191724,0.3739748369498331,0.188078233836298,0,0.5713072451740195,-0.0493118850472844,-0.2784074050394889,0,0.0635950718726074,6.29361012916888,0,0,0,-0.3703450797906397,0,0,0.2105588235830692,0.0862134353208215,0,0,2.23711280754295,1.6407915106622202,-0.4229824213099508,0.2233681788971645,0,0,-0.6277626939415897,0,0
1112,8.35,-0.2358288883414151,-0.4791922612271909,0,-0.8442696486771548,0.1262099483825783,0,0.3623315247191724,-1.0555473165221887,-0.8358683681859256,0,0.5713072451740195,0.037661802662377,-0.5034688235627269,0,-0.3027576316771252,-0.4196363098456658,0,0,0,-0.1194414477921317,0,0,1.360031832030317,-0.5213454813920325,0,0,-0.4360076907320443,-0.531651052281852,-0.0083222181874499,-0.7977852813126839,0,0,-0.0236270359638477,0,0
1113,9.12,0.5700103901399056,-0.2994904428198111,0,0.2078790015911211,0.859393497472075,0,-0.9124516712888918,-0.3530794278381485,-0.4377897756070913,0,-0.6108984701474824,0.037661802662377,-0.2784074050394889,0,-0.0209478597157923,-0.041069781329808,0,0,0,-0.1194414477921317,0,0,-0.0734679372251169,-0.852846259142202,0,0,-0.8109299760029217,-0.960611721199053,-0.0581013542165615,-0.3583015136274324,0,0,0.1509010430075,0,0
1114,5.88,-0.765380414200569,-0.3801728919006755,0,-1.1585478169391077,-1.2354166427836295,0,0.3623315247191724,-0.3530794278381485,-0.3382701274623828,0,-0.5881637448528382,-0.0037820351053139,-0.5034688235627269,0,-0.1618527456964588,-0.217734161303875,0,0,0,-0.1194414477921317,0,0,0.0134108366691517,-0.5784051971441524,0,0,-0.4360076907320443,-0.531651052281852,-1.143286519651198,-1.4440849396733475,0,0,0.0166486745680017,0,0
1115,9.09,-0.1536003905371986,-0.5312691147248398,0,-0.5641521508784577,-0.5261212795040664,0,-1.435593831914843,0.6654990107537099,0.0155775103854699,0,-1.0968532233205035,-0.1705302462175733,-0.2784074050394889,0,-0.5845674036384582,-0.4701118469811136,0,0,0,0.0786403669435322,0,0,-0.9923780457221903,0.1543616788304382,0,0,0.8388651622914147,-0.6164113219132578,-0.3567761703912324,-0.1644116161192334,0,0,-0.5874869834097401,0,0
1116,9.28,-0.2795744491732582,-0.4109789179133692,0,-0.9330873918816196,1.406984218345935,0,0.3623315247191724,0.3739748369498331,0.1659627564708072,0,-0.2861708105223134,-0.0493118850472844,-0.5034688235627269,0,0.0635950718726074,0.4384478214569453,0,0,0,-0.1194414477921317,0,0,0.0134108366691517,-0.5386713060131216,0,0,-0.8109299760029217,-0.5906147181123952,0.0479282055254465,0.1264232301430653,0,0,-0.4653173281297967,0,0
1117,7.9,-0.3673944848281615,-0.2554818342302488,0,-0.0585742280222727,2.1291424509077697,0,0.2601083439072051,-0.4233262167065524,-0.3935588208761097,0,0.057881365603303,0.1862175309986782,-0.1208644120732223,0,-0.3027576316771252,-0.3186852355747704,0,0,0,1.6500894305131346,0,0,0.010069345365526,-0.4000647090444095,0,0,-0.4360076907320443,-0.5574476560827147,-0.182549194289341,-1.0369161549061294,0,0,-0.0222845122794528,0,0
1118,8.08,0.2575420984838835,-0.1161212403633011,0,0.8193550028833996,0.1298850538917991,0,0.3623315247191724,0.6303756163195078,1.0218317305153009,0,-1.2427343772944712,-0.0493118850472844,2.6313152201538017,0,0.0729887309379852,0.4384478214569453,0,0,0,-0.1194414477921317,0,0,1.3466658668158145,0.170532448476788,0,0,-0.4360076907320443,-0.531651052281852,2.928646807530144,0.6111479739135631,0,0,-0.5673491281438157,0,0
1119,7.46,-0.2795744491732582,-0.1259498296149701,0,1.0106547574776312,0.0637331547258292,0,-0.4494407934935102,-0.1423390612329364,0.0045197717027245,0,0.5713072451740195,0.037661802662377,-0.5034688235627269,0,-0.0209478597157923,-0.2278292687309645,0,0,0,1.1218712578846968,0,0,0.2239247887975721,-0.6264554840933059,0,0,-0.8109299760029217,-0.531651052281852,0.0763023130620399,0.0294782813889655,0,0,-0.5673491281438157,0,0
1120,9.51,0.5864560897007491,-0.3904415672382401,0,0.8193550028833996,0.1262099483825783,0,0.3623315247191724,-0.1423390612329364,-0.2166350019521834,0,-0.411969623819345,0.037661802662377,2.6313152201538017,0,-0.6127483808345915,-0.3742083264237629,0,0,0,0.0786403669435322,0,0,-1.092622784830962,0.386527728753031,0,0,0.708636214939556,1.2962225884649836,2.928646807530144,2.5500469489955537,0,0,0.1509010430075,0,0
1121,9.48,0.4877818923356892,-0.1601298489528636,0,-0.3181953235430169,1.3206192388792524,0,1.0658675338368304,-0.1423390612329364,-0.2166350019521834,0,0.5713072451740195,-0.1724759663005635,-0.599923717215543,0,-0.4906308129846805,-0.3186852355747704,0,0,0,-0.1194414477921317,0,0,2.2288195709730045,-0.0905099758142861,0,0,0.4516053977977296,0.043244689565943,-0.829677962667794,-0.1514856229520204,0,0,-0.2921317728428442,0,0
